name,m_sin_i__jupiter,axis_semi_major__au,period_orbital__day,eccenricity_orbital,w__deg,periastron_time__jd,velocity_semiaplitude__ms,reference_orbit,reference_first
KOI 1358.01,,0.0571,5.644914153999999,0.0,,,,,
KOI 1420.01,,0.1004,13.35151248,0.0,,,,,
KOI 1421.01,,2.8364,1693.6636225000002,0.0,,,,,
KOI 1358.02,,0.0765,8.74292005,0.0,,,,,
KOI 1358.03,,0.0427,3.64830183,0.0,,,,,
KOI 1358.04,,0.0318,2.3458630019999998,0.0,,,,,
KOI 1359.01,,0.2093,37.10114179999999,0.0,,,,,
KOI 1359.02,,0.4183,104.8205868,0.0,,,,,
KOI 1236.01,,0.2236,35.735361600000005,0.0,,,,,
KOI 1236.03,,0.2901,54.420540700000004,0.0,,,,,
KOI 1303.01,,0.2003,34.296636299999996,0.0,,,,,
KOI 1602.01,,0.0919,9.97716876,0.0,,,,,
KOI 1715.01,,0.4229,105.0145774,0.0,,,,,
KOI 1489.01,,0.1179,16.00460392,0.0,,,,,
KOI 1720.01,,0.2873,59.6585348,0.0,,,,,
KOI 1494.01,,0.0718,8.19596647,0.0,,,,,
KOI 1560.01,,0.1878,31.56904354,0.0,,,,,
KOI 188.01,,0.0457,3.7970182589999997,0.0,,,,,
KOI 1725.01,,0.0692,9.8786461,0.0,,,,,
KOI 1498.02,,0.0382,2.42150341,0.0,,,,,
KOI 1499.02,,0.0161,0.840594032,0.0,,,,,
KOI 1499.03,,0.061,6.20920207,0.0,,,,,
KOI 1563.01,,0.0571,5.48711441,0.0,,,,,
KOI 1563.02,,0.0752,8.29084167,0.0,,,,,
KOI 1563.03,,0.0399,3.20539622,0.0,,,,,
KOI 1619.01,,0.1291,20.6654374,0.0,,,,,
KOI 1622.01,,0.4019,69.8347983,0.0,,,,,
KOI 1731.01,,0.034,2.59488443,0.0,,,,,
KOI 1733.01,,0.1178,19.18109525,0.0,,,,,
KOI 1627.02,,0.0699,5.93919041,0.0,,,,,
KOI 1738.01,,0.0491,4.16787814,0.0,,,,,
KOI 1739.01,,,220.65651253,,,,,,
KOI 1630.01,,0.0964,11.30507984,0.0,,,,,
KOI 1639.02,,0.0935,9.9824036,0.0,,,,,
KOI 1764.01,,0.0935,12.681733929000002,0.0,,,,,
KOI 1773.01,,0.3188,83.09708021,0.0,,,,,
KOI 22.01,,0.0813,7.891448838,0.0,,,,,
KOI 1510.01,,0.016,0.8399614559999999,0.0,,,,,
KOI 1573.01,,0.1668,24.81097206,0.0,,,,,
KOI 1573.02,,0.0727,7.136922,0.0,,,,,
KOI 1646.01,,0.0429,3.72020708,0.0,,,,,
KOI 1751.02,,0.1394,20.99757968,0.0,,,,,
KOI 1754.01,,0.1286,15.13590453,0.0,,,,,
KOI 1574.03,,0.0628,5.83393857,0.0,,,,,
KOI 1647.03,,0.0662,6.33027476,0.0,,,,,
KOI 1648.01,,0.2084,38.3262237,0.0,,,,,
KOI 1649.01,,0.0413,4.04355245,0.0,,,,,
KOI 1758.01,,0.0608,5.59728249,0.0,,,,,
KOI 177.01,,0.1463,21.06075303,0.0,,,,,
KOI 183.01,,0.036000000000000004,2.6843285409999997,0.0,,,,,
KOI 1576.03,,0.159,23.339795600000002,0.0,,,,,
KOI 1656.01,,0.2853,51.390145200000006,0.0,,,,,
KOI 195.01,,0.040999999999999995,3.217518511,0.0,,,,,
KOI 1781.02,,0.0377,3.0051569110000003,0.0,,,,,
KOI 1581.01,,0.1792,29.542256599999998,0.0,,,,,
KOI 1582.01,,0.6233,186.4361811,0.0,,,,,
KOI 1659.01,,0.204,29.539089699999998,0.0,,,,,
KOI 1660.01,,0.2104,35.636402200000006,0.0,,,,,
KOI 1458.01,,0.0882,8.98128472,0.0,,,,,
KOI 1527.01,,0.6219,192.667139,0.0,,,,,
KOI 1587.01,,0.257,52.971584,0.0,,,,,
KOI 1665.02,,0.0682,5.91393977,0.0,,,,,
KOI 1675.01,,0.1131,14.62399621,0.0,,,,,
KOI 1465.01,,0.0878,9.771462706,0.0,,,,,
KOI 1466.01,,0.7659,281.5628889,0.0,,,,,
KOI 191.02,,0.0337,2.418406841,0.0,,,,,
KOI 1677.02,,,8.51170088,,,,,,
KOI 1681.01,,0.0546,6.93910337,0.0,,,,,
KOI 1470.01,,0.124,15.43400996,0.0,,,,,
KOI 1537.01,,0.0967,10.19154678,0.0,,,,,
KOI 1590.01,,0.0992,12.89006728,0.0,,,,,
KOI 185.01,,0.1533,23.210509958000003,0.0,,,,,
KOI 1590.02,,0.0319,2.35574505,0.0,,,,,
KOI 1590.03,,0.051,4.74666128,0.0,,,,,
KOI 1591.01,,0.1335,19.65639342,0.0,,,,,
KOI 1685.01,,0.3512,70.468171,0.0,,,,,
KOI 1473.01,,0.1608,23.02028478,0.0,,,,,
KOI 1475.01,,0.0228,1.609321941,0.0,,,,,
KOI 1475.02,,0.0745,9.51220046,0.0,,,,,
KOI 1475.03,,0.0468,4.72941177,0.0,,,,,
KOI 191.03,,0.0149,0.708621057,0.0,,,,,
KOI 1476.01,,0.2698,56.35879870000001,0.0,,,,,
KOI 1477.01,,0.5754,169.49760849999998,0.0,,,,,
KOI 1546.01,,0.0186,0.917568975,0.0,,,,,
KOI 1597.01,,0.0848,7.79668781,0.0,,,,,
KOI 1704.01,,0.0917,10.418891499999999,0.0,,,,,
KOI 1705.01,,0.1528,20.4998763,0.0,,,,,
KOI 1480.02,,0.066,7.00447892,0.0,,,,,
KOI 1547.01,,0.1976,30.69395532,0.0,,,,,
KOI 1549.01,,0.1706,29.481061268,0.0,,,,,
KOI 179.02,,1.4062,572.3766320000001,0.0,,,,,
KOI 1599.01,,0.1473,20.407484600000004,0.0,,,,,
KOI 1708.01,,0.20199999999999999,32.7737631,0.0,,,,,
KOI 1552.01,,0.3215,77.63424586,0.0,,,,,
KOI 1892.01,,0.3017,62.56138789999999,0.0,,,,,
KOI 1962.01,,0.2006,32.85862571,0.0,,,,,
KOI 1964.01,,0.0324,2.229326354,0.0,,,,,
KOI 2037.01,,0.3259,73.7578875,0.0,,,,,
KOI 2037.03,,0.0776,8.56267266,0.0,,,,,
KOI 1831.03,,0.1949,34.205785079,0.0,,,,,
KOI 1831.04,,0.1074,13.97945055,0.0,,,,,
KOI 1897.01,,0.3096,59.7711433,0.0,,,,,
KOI 1968.01,,0.0956,10.08744556,0.0,,,,,
KOI 1969.01,,0.1264,16.34355902,0.0,,,,,
KOI 2039.01,,0.0601,5.42586901,0.0,,,,,
KOI 2040.01,,0.1379,19.58561177,0.0,,,,,
KOI 1901.01,,0.3986,85.65424759999999,0.0,,,,,
KOI 1972.01,,0.1298,17.79108667,0.0,,,,,
KOI 214.01,,0.0437,3.311864148,0.0,,,,,
KOI 2042.01,,0.4144,63.073224100000004,0.0,,,,,
KOI 2043.01,,0.3659,78.54611059999999,0.0,,,,,
KOI 1906.01,,0.08,8.710442022,0.0,,,,,
KOI 1974.01,,0.4276,109.4450597,0.0,,,,,
KOI 1842.01,,0.1261,16.84183355,0.0,,,,,
KOI 1982.01,,0.0574,4.88753111,0.0,,,,,
KOI 2060.01,,0.0343,2.8001112669999997,0.0,,,,,
KOI 1843.02,,0.0552,6.35585682,0.0,,,,,
KOI 1845.02,,0.0567,5.05821338,0.0,,,,,
KOI 1984.01,,0.1624,22.064020000000003,0.0,,,,,
KOI 1985.01,,0.0582,5.756245244,0.0,,,,,
KOI 2052.01,,0.0546,4.22464216,0.0,,,,,
KOI 2056.01,,0.22699999999999998,39.3135699,0.0,,,,,
KOI 1856.01,,0.2436,46.2991052,0.0,,,,,
KOI 1857.01,,0.3815,88.6440015,0.0,,,,,
KOI 1917.01,,0.2124,35.01190875,0.0,,,,,
KOI 1922.02,,,15.09521323,,,,,,
KOI 2001.01,,0.077,8.27745764,0.0,,,,,
KOI 2064.01,,0.0695,6.31219171,0.0,,,,,
KOI 2066.01,,0.5302,147.97391000000002,0.0,,,,,
KOI 1858.02,,0.3792,86.04905500000001,0.0,,,,,
KOI 1860.01,,0.0658,6.31943553,0.0,,,,,
KOI 1860.02,,0.1021,12.20951755,0.0,,,,,
KOI 1860.03,,0.0407,3.07644709,0.0,,,,,
KOI 1928.01,,0.3076,63.038036600000005,0.0,,,,,
KOI 1783.01,,0.5135,134.4785189,0.0,,,,,
KOI 1784.01,,0.057999999999999996,5.007414194,0.0,,,,,
KOI 1861.01,,0.1289,17.50441726,0.0,,,,,
KOI 1863.01,,0.2127,33.7888028,0.0,,,,,
KOI 1864.01,,0.0418,3.215109385,0.0,,,,,
KOI 1930.04,,0.0893,9.34145925,0.0,,,,,
KOI 2009.01,,0.3706,86.74908070000001,0.0,,,,,
KOI 1793.01,,0.0434,3.2617598660000002,0.0,,,,,
KOI 210.01,,0.1498,20.92735802,0.0,,,,,
KOI 1871.01,,0.3608,92.7297248,0.0,,,,,
KOI 1872.01,,0.183,30.523145899999996,0.0,,,,,
KOI 1934.01,,0.1685,28.78270955,0.0,,,,,
KOI 217.01,,0.0485,3.905081685,0.0,,,,,
KOI 1803.01,,0.0494,4.539297295,0.0,,,,,
KOI 1940.02,,,6.73679732,,,,,,
KOI 211.01,,0.4947,124.03589939,0.0,,,,,
KOI 1942.01,,0.0914,10.84969477,0.0,,,,,
KOI 1944.01,,0.1031,12.18420006,0.0,,,,,
KOI 2023.01,,0.1072,13.59051547,0.0,,,,,
KOI 1808.01,,0.3987,89.1935737,0.0,,,,,
KOI 1878.01,,0.2489,40.80957343,0.0,,,,,
KOI 1945.02,,0.1314,17.1181036,0.0,,,,,
KOI 1946.01,,0.0793,8.29482811,0.0,,,,,
KOI 2025.01,,0.1385,17.84850835,0.0,,,,,
KOI 2025.02,,0.1786,26.1363443,0.0,,,,,
KOI 1816.01,,0.079,10.240611361000001,0.0,,,,,
KOI 1884.01,,0.1437,23.11707222,0.0,,,,,
KOI 1884.02,,0.0502,4.77502117,0.0,,,,,
KOI 212.01,,0.0627,5.69590202,0.0,,,,,
KOI 1822.01,,0.5726,150.8783198,0.0,,,,,
KOI 1889.02,,0.084,9.18189122,0.0,,,,,
KOI 2248.04,,0.0349,2.64622742,0.0,,,,,
KOI 2250.01,,0.0371,2.935362067,0.0,,,,,
KOI 2339.02,,,65.18703725,,,,,,
KOI 239.02,,0.0467,3.62275506,0.0,,,,,
KOI 2174.01,,0.0602,6.69332825,0.0,,,,,
KOI 2174.02,,0.1748,33.13628610000001,0.0,,,,,
KOI 2174.03,,0.0662,7.72513619,0.0,,,,,
KOI 2259.01,,0.0984,12.19140405,0.0,,,,,
KOI 2343.01,,0.1806,29.0726293,0.0,,,,,
KOI 2106.01,,0.0892,9.75374033,0.0,,,,,
KOI 2261.02,,0.0641,6.6254781000000005,0.0,,,,,
KOI 2263.01,,0.1969,29.9685917,0.0,,,,,
KOI 2113.01,,0.1194,15.94248453,0.0,,,,,
KOI 2181.01,,0.1017,12.2885046,0.0,,,,,
KOI 2272.01,,0.0287,1.34145255,0.0,,,,,
KOI 2351.01,,0.0924,10.27380957,0.0,,,,,
KOI 2352.03,,0.085,8.256285700000001,0.0,,,,,
KOI 2113.02,,0.1006,12.33087921,0.0,,,,,
KOI 2117.01,,0.1002,13.36019864,0.0,,,,,
KOI 2186.01,,0.1106,14.97974335,0.0,,,,,
KOI 2188.02,,0.0693,6.7445683,0.0,,,,,
KOI 2189.01,,0.1854,33.35859852,0.0,,,,,
KOI 2191.01,,0.0699,8.84784273,0.0,,,,,
KOI 2358.01,,0.3259,56.4931698,0.0,,,,,
KOI 2361.01,,0.0655,5.78387049,0.0,,,,,
KOI 2120.01,,0.0784,8.77425786,0.0,,,,,
KOI 2123.01,,0.1879,29.455784100000002,0.0,,,,,
KOI 2369.02,,0.068,6.3143447,0.0,,,,,
KOI 2370.01,,0.419,78.7327023,0.0,,,,,
KOI 2124.01,,0.1997,42.3375799,0.0,,,,,
KOI 2125.01,,0.1637,23.359358899999997,0.0,,,,,
KOI 2204.01,,0.0988,10.86062378,0.0,,,,,
KOI 2206.01,,0.028999999999999998,1.834277283,0.0,,,,,
KOI 2353.01,,0.0559,5.186737262,0.0,,,,,
KOI 2354.01,,0.0215,1.1512446859999999,0.0,,,,,
KOI 2357.01,,0.0355,2.42088277,0.0,,,,,
KOI 2130.01,,0.1082,16.85592593,0.0,,,,,
KOI 2132.01,,0.32,69.89567890000001,0.0,,,,,
KOI 2133.01,,0.0709,6.24667547,0.0,,,,,
KOI 2288.01,,0.1989,38.103908000000004,0.0,,,,,
KOI 2290.01,,0.3648,91.500873,0.0,,,,,
KOI 2291.01,,0.2348,44.2993483,0.0,,,,,
KOI 2363.01,,0.037000000000000005,3.13877646,0.0,,,,,
KOI 2364.01,,0.0552,5.24242029,0.0,,,,,
KOI 2367.01,,0.0771,6.89213244,0.0,,,,,
KOI 2216.01,,0.1467,23.34036251,0.0,,,,,
KOI 2217.01,,0.214,37.8034121,0.0,,,,,
KOI 2293.01,,0.1182,15.03366411,0.0,,,,,
KOI 2294.01,,0.501,131.485184,0.0,,,,,
KOI 2295.01,,0.1178,16.2908527,0.0,,,,,
KOI 2373.01,,0.5348,147.281212,0.0,,,,,
KOI 2219.01,,0.0435,3.757294695,0.0,,,,,
KOI 2297.01,,0.055,4.64495172,0.0,,,,,
KOI 2298.01,,0.1037,16.6671415,0.0,,,,,
KOI 2299.01,,0.1337,16.48686712,0.0,,,,,
KOI 2222.01,,0.2837,34.135676000000004,0.0,,,,,
KOI 2305.01,,0.1964,31.032599100000002,0.0,,,,,
KOI 221.02,,0.0614,5.89661966,0.0,,,,,
KOI 2076.01,,0.3002,56.7769831,0.0,,,,,
KOI 2150.01,,0.1383,18.508452600000002,0.0,,,,,
KOI 2224.02,,0.3781,86.130534,0.0,,,,,
KOI 2226.01,,0.0784,8.46354384,0.0,,,,,
KOI 2310.01,,0.1244,16.4581861,0.0,,,,,
KOI 2311.01,,,191.86419296,,,,,,
KOI 2311.02,,,13.72549689,,,,,,
KOI 2312.01,,0.6481,176.331289,0.0,,,,,
KOI 2081.01,,0.0758,6.2141496,0.0,,,,,
KOI 2082.01,,0.19699999999999998,31.5888979,0.0,,,,,
KOI 2154.01,,0.1028,11.92979348,0.0,,,,,
KOI 227.01,,0.1047,17.65737838,0.0,,,,,
KOI 2229.01,,0.1134,14.83340944,0.0,,,,,
KOI 2232.01,,0.4137,101.1323475,0.0,,,,,
KOI 2315.01,,0.1416,22.133422399999997,0.0,,,,,
KOI 2083.01,,0.0761,7.72085047,0.0,,,,,
KOI 2084.01,,0.0488,4.19577385,0.0,,,,,
KOI 2158.01,,0.0592,4.5620407,0.0,,,,,
KOI 2159.01,,0.0746,7.5966998,0.0,,,,,
KOI 2160.02,,,15.40877383,,,,,,
KOI 2237.01,,0.3462,76.421501,0.0,,,,,
KOI 232.05,,0.287,56.25908810000001,0.0,,,,,
KOI 2319.01,,0.1528,21.1033014,0.0,,,,,
KOI 2321.01,,0.4267,95.6114617,0.0,,,,,
KOI 2323.01,,,58.35512552,,,,,,
KOI 2324.01,,0.0222,1.204686597,0.0,,,,,
KOI 2091.01,,0.0787,8.77997349,0.0,,,,,
KOI 2241.01,,0.0765,7.16520428,0.0,,,,,
KOI 2325.01,,0.0187,1.0258579840000002,0.0,,,,,
KOI 2329.01,,0.0213,1.615357809,0.0,,,,,
KOI 2093.01,,0.0641,6.78341325,0.0,,,,,
KOI 2094.01,,0.2274,42.426964700000006,0.0,,,,,
KOI 2167.02,,0.0708,6.95787,0.0,,,,,
KOI 2169.02,,0.0423,3.26662733,0.0,,,,,
KOI 2248.01,,0.0364,2.81814715,0.0,,,,,
KOI 2248.02,,0.08199999999999999,9.4907638,0.0,,,,,
KOI 2248.03,,0.0152,0.76196247,0.0,,,,,
KOI 2332.01,,0.0455,3.70063251,0.0,,,,,
KOI 2096.01,,0.0821,9.76293284,0.0,,,,,
KOI 2169.03,,0.0506,4.27226421,0.0,,,,,
KOI 2169.04,,0.0324,2.19251903,0.0,,,,,
KOI 2172.01,,0.0915,10.44087398,0.0,,,,,
KOI 2554.01,,0.1827,39.7557642,0.0,,,,,
KOI 2554.02,,0.0741,10.27127527,0.0,,,,,
KOI 253.02,,0.1228,20.6180348,0.0,,,,,
KOI 2636.01,,0.0488,3.88148385,0.0,,,,,
KOI 2411.01,,0.0997,11.96407399,0.0,,,,,
KOI 2486.01,,0.0524,4.267961416,0.0,,,,,
KOI 2559.01,,0.0866,9.30991834,0.0,,,,,
KOI 2560.01,,0.1228,18.1209388,0.0,,,,,
KOI 2637.01,,0.0492,3.98864999,0.0,,,,,
KOI 2638.01,,0.0344,2.524017517,0.0,,,,,
KOI 2639.01,,0.1707,25.112336199999998,0.0,,,,,
KOI 2639.02,,0.0329,2.121023807,0.0,,,,,
KOI 2640.01,,,33.18089453,,,,,,
KOI 2641.01,,0.0445,3.55557922,0.0,,,,,
KOI 2415.01,,0.0602,5.25419589,0.0,,,,,
KOI 2416.01,,0.065,5.90608902,0.0,,,,,
KOI 247.01,,0.0903,13.81504449,0.0,,,,,
KOI 2489.01,,0.0478,3.92453009,0.0,,,,,
KOI 2490.01,,0.0885,11.60653061,0.0,,,,,
KOI 2417.01,,0.2253,47.7052566,0.0,,,,,
KOI 2569.01,,0.0795,8.28157072,0.0,,,,,
KOI 2571.01,,0.0166,0.82628442,0.0,,,,,
KOI 2572.01,,0.0691,6.37705295,0.0,,,,,
KOI 2421.01,,0.0275,2.27050106,0.0,,,,,
KOI 2577.01,,0.1919,18.55581565,0.0,,,,,
KOI 2578.01,,0.1092,13.33094869,0.0,,,,,
KOI 2503.01,,0.1089,14.820059599999999,0.0,,,,,
KOI 2504.01,,0.1485,20.49041,0.0,,,,,
KOI 2507.01,,0.0989,11.1296971,0.0,,,,,
KOI 2579.01,,0.0394,2.7296036,0.0,,,,,
KOI 2581.01,,0.1021,12.7372371,0.0,,,,,
KOI 2582.01,,0.2408,40.030626700000006,0.0,,,,,
KOI 2671.01,,0.1515,21.47642727,0.0,,,,,
KOI 2508.01,,0.0691,7.10397925,0.0,,,,,
KOI 2583.01,,0.0405,3.03267135,0.0,,,,,
KOI 2588.01,,0.0532,5.77957133,0.0,,,,,
KOI 2656.01,,0.0727,6.77367892,0.0,,,,,
KOI 2657.01,,0.0556,5.22402436,0.0,,,,,
KOI 2658.01,,0.1016,11.6601667,0.0,,,,,
KOI 2512.01,,0.1201,15.92108138,0.0,,,,,
KOI 2513.01,,0.1412,19.0054098,0.0,,,,,
KOI 2516.01,,0.040999999999999995,2.81043228,0.0,,,,,
KOI 2592.01,,0.6288,175.603366,0.0,,,,,
KOI 4.01,,0.0548,3.849371737,0.0,,,,,
KOI 2666.01,,0.2926,64.034363,0.0,,,,,
KOI 2519.01,,0.0486,4.790912471,0.0,,,,,
KOI 2674.01,,0.6711,197.51114840000002,0.0,,,,,
KOI 2445.01,,0.2475,47.365932799999996,0.0,,,,,
KOI 2521.02,,0.052000000000000005,4.86634094,0.0,,,,,
KOI 2522.01,,0.0563,5.60402307,0.0,,,,,
KOI 2525.01,,0.2597,57.2932309,0.0,,,,,
KOI 2597.03,,0.0646,5.61357653,0.0,,,,,
KOI 2598.01,,0.1901,29.2254372,0.0,,,,,
KOI 2377.01,,0.1058,13.9034057,0.0,,,,,
KOI 2449.01,,0.2695,53.358044400000004,0.0,,,,,
KOI 2527.01,,0.0206,1.385787741,0.0,,,,,
KOI 2528.01,,0.1016,12.02295362,0.0,,,,,
KOI 2603.01,,0.3741,73.711039,0.0,,,,,
KOI 2604.01,,0.106,14.43348326,0.0,,,,,
KOI 2380.01,,0.0682,6.35705314,0.0,,,,,
KOI 2453.01,,0.0163,1.530515205,0.0,,,,,
KOI 245.04,,,51.20690303,,,,,,
KOI 2531.01,,0.1218,17.6997392,0.0,,,,,
KOI 2532.01,,0.0762,7.970971899999999,0.0,,,,,
KOI 2607.01,,0.0158,0.7544577290000001,0.0,,,,,
KOI 2384.01,,0.3583,62.682576899999994,0.0,,,,,
KOI 2386.01,,0.1323,16.2707207,0.0,,,,,
KOI 2462.01,,0.1096,12.14684625,0.0,,,,,
KOI 2534.02,,0.0617,5.42204257,0.0,,,,,
KOI 2535.01,,0.2395,48.8882668,0.0,,,,,
KOI 2538.01,,0.2119,39.831253600000004,0.0,,,,,
KOI 2610.01,,0.1872,24.1073172,0.0,,,,,
KOI 252.01,,0.1072,17.60461401,0.0,,,,,
KOI 2613.01,,0.2638,51.5738653,0.0,,,,,
KOI 2542.01,,0.0115,0.727331746,0.0,,,,,
KOI 2543.01,,0.0215,1.302017467,0.0,,,,,
KOI 2620.01,,0.1199,16.0573291,0.0,,,,,
KOI 2393.01,,0.0496,4.60300256,0.0,,,,,
KOI 2467.01,,0.0583,5.05661302,0.0,,,,,
KOI 2469.01,,0.4644,131.187921,0.0,,,,,
KOI 2471.01,,0.1606,25.885939699999998,0.0,,,,,
KOI 2547.01,,0.0807,8.94337724,0.0,,,,,
KOI 2548.01,,0.0172,0.8271512959999999,0.0,,,,,
KOI 253.01,,0.0562,6.383159135,0.0,,,,,
KOI 2400.01,,0.0977,11.6191707,0.0,,,,,
KOI 2401.01,,0.1865,38.2292037,0.0,,,,,
KOI 2474.01,,0.574,176.845697,0.0,,,,,
KOI 2550.01,,0.1346,18.0243482,0.0,,,,,
KOI 2551.01,,0.1165,16.4793229,0.0,,,,,
KOI 2553.01,,0.3575,88.07127690000002,0.0,,,,,
KOI 2631.01,,0.2555,44.9977604,0.0,,,,,
KOI 2404.01,,0.0318,2.10081629,0.0,,,,,
KOI 2477.01,,0.11599999999999999,14.02634692,0.0,,,,,
KOI 2479.01,,0.171,25.5433704,0.0,,,,,
KOI 2840.01,,0.043,3.67936863,0.0,,,,,
KOI 2840.02,,0.0688,7.446463499999999,0.0,,,,,
KOI 2841.01,,0.5368,159.38878799999998,0.0,,,,,
KOI 2919.01,,0.036000000000000004,2.522590567,0.0,,,,,
KOI 2764.01,,0.0281,2.252976718,0.0,,,,,
KOI 2848.01,,0.1151,13.787262699999998,0.0,,,,,
KOI 2849.01,,0.0646,5.95958637,0.0,,,,,
KOI 2921.01,,0.1196,16.6146221,0.0,,,,,
KOI 2923.01,,0.0598,5.83892993,0.0,,,,,
KOI 2706.01,,0.0463,3.09756897,0.0,,,,,
KOI 2770.01,,0.5898,205.38591200000002,0.0,,,,,
KOI 2851.01,,0.0426,3.42064689,0.0,,,,,
KOI 2851.02,,0.0216,1.23935745,0.0,,,,,
KOI 2853.01,,0.0229,1.4070201180000002,0.0,,,,,
KOI 2927.01,,0.1702,24.435995600000002,0.0,,,,,
KOI 2775.01,,0.1239,17.57704569,0.0,,,,,
KOI 2855.01,,0.0237,1.4007557430000002,0.0,,,,,
KOI 272.01,,0.0222,1.28132831,0.0,,,,,
KOI 2933.01,,0.4106,119.08330420000001,0.0,,,,,
KOI 2935.01,,0.1832,27.8813154,0.0,,,,,
KOI 2712.01,,0.0825,7.50790041,0.0,,,,,
KOI 2779.01,,0.2039,34.4585495,0.0,,,,,
KOI 268.01,,0.4756,110.3783828,0.0,,,,,
KOI 2859.03,,0.0455,4.28886792,0.0,,,,,
KOI 2862.01,,0.1351,24.575252399999997,0.0,,,,,
KOI 2948.01,,0.0956,11.39169531,0.0,,,,,
KOI 2949.01,,0.0924,10.1747037,0.0,,,,,
KOI 2715.03,,0.0501,5.72084599,0.0,,,,,
KOI 2716.02,,0.0652,6.46004728,0.0,,,,,
KOI 2962.01,,0.034,2.17291055,0.0,,,,,
KOI 2963.02,,0.0768,7.35101287,0.0,,,,,
KOI 2720.01,,0.0694,6.57159435,0.0,,,,,
KOI 2797.01,,0.0188,0.868122253,0.0,,,,,
KOI 2942.01,,0.11,13.84301228,0.0,,,,,
KOI 2942.02,,0.16,24.2758992,0.0,,,,,
KOI 2945.01,,0.1421,19.94752741,0.0,,,,,
KOI 269.01,,0.1469,18.01164974,0.0,,,,,
KOI 2801.01,,0.0735,6.99205021,0.0,,,,,
KOI 2871.01,,0.1011,12.0999065,0.0,,,,,
KOI 2871.02,,0.0588,5.36375016,0.0,,,,,
KOI 2876.01,,0.0523,5.1952020999999995,0.0,,,,,
KOI 2958.01,,0.2013,31.608437100000003,0.0,,,,,
KOI 2959.01,,0.1012,16.1558656,0.0,,,,,
KOI 2723.01,,0.0308,1.9527111609999999,0.0,,,,,
KOI 2802.01,,0.0495,3.84822189,0.0,,,,,
KOI 2803.01,,0.0351,2.37752442,0.0,,,,,
KOI 2807.01,,0.0458,3.375716723,0.0,,,,,
KOI 41.03,,0.2143,35.333193200000004,0.0,,,,,
KOI 2878.01,,0.0449,3.89524296,0.0,,,,,
KOI 2882.01,,0.3029,75.85800350000001,0.0,,,,,
KOI 2967.01,,0.2082,37.3033197,0.0,,,,,
KOI 2968.01,,0.1028,10.16435076,0.0,,,,,
KOI 2675.02,,0.0209,1.116127169,0.0,,,,,
KOI 2677.01,,0.7713,237.787237,0.0,,,,,
KOI 2733.01,,0.0577,5.62006198,0.0,,,,,
KOI 2734.01,,0.0465,3.8259005,0.0,,,,,
KOI 2735.01,,0.0128,0.558841234,0.0,,,,,
KOI 2813.01,,0.02,0.6984613040000001,0.0,,,,,
KOI 2890.01,,0.0845,8.98826122,0.0,,,,,
KOI 2679.01,,0.5211,110.7556272,0.0,,,,,
KOI 2680.01,,0.1077,14.4079035,0.0,,,,,
KOI 2739.02,,0.0702,7.095639500000001,0.0,,,,,
KOI 2821.01,,0.3479,79.2450351,0.0,,,,,
KOI 2822.01,,0.0521,4.44589508,0.0,,,,,
KOI 2683.01,,0.4725,126.44512749999998,0.0,,,,,
KOI 2686.01,,0.6266,211.032819,0.0,,,,,
KOI 2687.01,,0.027999999999999997,1.716828304,0.0,,,,,
KOI 2899.01,,0.0625,5.77207177,0.0,,,,,
KOI 2900.01,,0.2261,46.151253000000004,0.0,,,,,
KOI 2687.02,,0.0791,8.16733851,0.0,,,,,
KOI 2689.01,,0.5468,165.3447044,0.0,,,,,
KOI 2690.01,,0.0453,3.6069403789999996,0.0,,,,,
KOI 2829.01,,0.0953,10.61345333,0.0,,,,,
KOI 2691.01,,0.3729,97.44631940000001,0.0,,,,,
KOI 2750.01,,0.67,174.636181,0.0,,,,,
KOI 2833.01,,0.0303,1.791877025,0.0,,,,,
KOI 2835.01,,0.054000000000000006,6.30922043,0.0,,,,,
KOI 2906.02,,0.5648,145.881936,0.0,,,,,
KOI 2694.02,,0.064,6.56606941,0.0,,,,,
KOI 2695.01,,0.0333,2.50343279,0.0,,,,,
KOI 2696.01,,0.4921,96.4562198,0.0,,,,,
KOI 2696.02,,0.2941,44.5643831,0.0,,,,,
KOI 2755.01,,0.0798,8.48299282,0.0,,,,,
KOI 2757.01,,0.7097,234.635652,0.0,,,,,
KOI 2758.01,,1.0077,253.374581,0.0,,,,,
KOI 2914.01,,0.1691,21.1181653,0.0,,,,,
KOI 2915.01,,0.0565,5.06092282,0.0,,,,,
KOI 2700.01,,0.0151,0.910020582,0.0,,,,,
KOI 2759.01,,0.019,1.07808492,0.0,,,,,
KOI 2760.01,,0.2633,56.573231799999995,0.0,,,,,
KOI 3007.01,,0.09699999999999999,11.191619900000001,0.0,,,,,
KOI 3086.01,,0.5732,174.731515,0.0,,,,,
KOI 3088.01,,0.0453,3.48412874,0.0,,,,,
KOI 3089.01,,0.0167,0.858546796,0.0,,,,,
KOI 304.02,,0.0607,5.5181949999999995,0.0,,,,,
KOI 46.01,,0.0461,3.487688776,0.0,,,,,
KOI 366.01,,0.4156,75.1122132,0.0,,,,,
KOI 367.01,,0.1949,31.578651216,0.0,,,,,
KOI 3013.01,,0.0466,3.76562031,0.0,,,,,
KOI 3017.01,,0.0338,2.46288834,0.0,,,,,
KOI 3090.01,,0.0385,3.82223397,0.0,,,,,
